STATION_ID,STATION_NAME,FULL_STATION_NAME,STATION_NUMBER,LATITUDE,LONGITUDE,COUNTY_NAME
1801,CLEAR LK 9 UP ARM   ,CLEAR LK 9 UP ARM,A8L90152486,39.0249,-122811,Lake
1802,CLEAR LK SPR IN CLEA,CLEAR LK SPR IN CLEAR LK RANCHERA,A8L90152533,39.0243,-122897,Lake
1803,CLEAR LK A GLENHAVEN,CLEAR LK A GLENHAVEN,A8L90162441,39.0271,-122736,Lake
1804,CLEAR LK GAS SEEP IN,CLEAR LK GAS SEEP IN NARROWS,A8L90162465,39.0263,-122776,Lake
1805,CLEAR LK 17 OAKS ARM,CLEAR LK 17 OAKS ARM,A8L90172446,39.0282,-122744,Lake
1806,CLEAR LK 12-UP ARM C,CLEAR LK 12-UP ARM CL-2,A8L90182457,39.0307,-122763,Lake
1807,CLEAR LK 16-UP ARM  ,CLEAR LK 16-UP ARM,A8L90202525,39.0332,-122876,Lake
1808,CLEAR LK 13-UP ARM  ,CLEAR LK 13-UP ARM,A8L90222475,39.0366,-122793,Lake
1809,CLEAR LK 1-UP ARM   ,CLEAR LK 1-UP ARM,A8L90232545,39.0382,-122909,Lake
1810,CLEAR LK A LAKEPORT ,CLEAR LK A LAKEPORT,A8L902725471,39.0449,-122913,Lake
1811,CLEAR LK 14-UP ARM  ,CLEAR LK 14-UP ARM,A8L90282497,39.0466,-122829,Lake
1812,CLEAR LK 2-UP ARM   ,CLEAR LK 2-UP ARM,A8L90342536,39.0566,-122894,Lake
1813,CLEAR LK 8-UP ARM   ,CLEAR LK 8-UP ARM,A8L90372483,39.0616,-122806,Lake
1814,CLEAR LK 15-UP ARM C,CLEAR LK 15-UP ARM CL-1,A8L90382519,39.0632,-122866,Lake
1815,CLEAR LK 3-UP ARM   ,CLEAR LK 3-UP ARM,A8L90472526,39.0782,-122878,Lake
1816,CLEAR LK 6-UP ARM   ,CLEAR LK 6-UP ARM,A8L90492499,39.0816,-122833,Lake
1817,CLEAR LK 4-UP ARM   ,CLEAR LK 4-UP ARM,A8L90502515,39.0832,-122859,Lake
1818,CLEAR LK 7-UP ARM   ,CLEAR LK 7-UP ARM,A8L90542478,39.0899,-122797,Lake
1819,CLEAR LK 5-UP ARM   ,CLEAR LK 5-UP ARM,A8L90692529,39.1149,-122883,Lake
1820,FRANCISCO SUMP      ,FRANCISCO SUMP,A8R85052463,38841,-122772,Lake
1821,INDIAN VLY RES A BOA,INDIAN VLY RES A BOAT RAMP,A8R90502318,39.0838,-122531,Lake
1822,INDIAN VLY RES A DM ,INDIAN VLY RES A DM,A8R90502322,39.0824,-122537,Lake
1823,PLEASANTS C NR WINTE,PLEASANTS C NR WINTERS,A9116000,38.4777,-122.03,Solano
1824,PUTAH C AB PLEASANTS,PUTAH C AB PLEASANTS C,A9122010,38.4935,-122028,Yolo
1825,PUTAH C NR WINTERS  ,PUTAH C NR WINTERS,A9125000,38.5152,-122082,Yolo
1826,PUTAH C BL LK BERRYE,PUTAH C BL LK BERRYESSA A REC B,A9125020,38.5138,-122093,Yolo
1827,WRAGG CN C A MO TO P,WRAGG CN C A MO TO PUTAH C,A9126465,38.5269,-122.16,Napa
1828,QUARRY CN CR A MO TO,QUARRY CN CR A MO TO PUTAH C,A9126775,38.5466,-122207,Napa
1829,GOSLING CN A MO TO P,GOSLING CN A MO TO PUTAH C,A9126950,38.5605,-122199,Napa
1830,PUTAH C BL ETICUERA ,PUTAH C BL ETICUERA C,A9127380,38.6296,-122273,Napa
1831,PUTAH C BL BUTTS C N,PUTAH C BL BUTTS C NR AETNA SPR,A9132501,38.7038,-122514,Napa
1832,BUTTS C A JUNCTION P,BUTTS C A JUNCTION PUTAH C,A9132510,38703,-122383,Napa
1833,BUTTS C BL BUTTS CN ,BUTTS C BL BUTTS CN RD N SNELL V,A9132975,38.7024,-122437,Napa
1834,BUTTS C TRIB A BUTTS,BUTTS C TRIB A BUTTS CN-SNELL RD,A9133001,38.6957,-122445,Napa
1835,BUTTS C AB BUTTS CN-,BUTTS C AB BUTTS CN-SNELL V RD.,A9133101,38.6966,-122445,Napa
1836,CAPELL C A MO TO PUT,CAPELL C A MO TO PUTAH C,A9137175,38.5421,-122198,Napa
1837,CAPELL C A HWY 121 N,CAPELL C A HWY 121 NR MOSKOWITE,A9137700,38.4332,-122206,Napa
1838,CAPELL C A CIRCLE OA,CAPELL C A CIRCLE OAKS,A9138500,38.4082,-122204,Napa
1839,PUTAH C AB BUTTS C N,PUTAH C AB BUTTS C NR AETNA SPR,A9139950,38.7077,-122386,Napa
1840,ETICUERA C A MO TO P,ETICUERA C A MO TO PUTAH C,A9142001,38.6296,-122276,Napa
1841,HUNTING C NR HD A MO,HUNTING C NR HD A MORGAN VLY RD,A9145875,38.8618,-122414,Lake
1842,PUTAH C NR GUENOC   ,PUTAH C NR GUENOC,A9160000,38.7788,-122017,Lake
1843,PUTAH C A HWY 53 BR ,PUTAH C A HWY 53 BR,A9164010,38791,-122566,Lake
1844,BIG CN A MO NR MIDDL,BIG CN A MO NR MIDDLETOWN,A9166010,38.8063,-122615,Lake
1845,BIG CN C A BIG CN RD,BIG CN C A BIG CN RD BL MILL CR,A9166750,38.8521,-122684,Lake
1846,PUTAH C AB BIG CN C ,PUTAH C AB BIG CN C,A9167010,38.8055,-122614,Lake
1847,HARBIN C A BIG CN RD,HARBIN C A BIG CN RD N MIDDLETOWN,A9167220,38.7768,-122618,Lake
1848,ST HELENA C AB HWY 5,ST HELENA C AB HWY 53,A9168010,38.7563,-122607,Lake
1849,DRY C NR MIDDLETOWN ,DRY C NR MIDDLETOWN,A9170000,38.7352,-122649,Lake
1850,DRY C A BR AB KROLL ,DRY C A BR AB KROLL C,A9170410,38.7319,-122654,Lake
1851,DRY C AB APLTRE C NR,DRY C AB APLTRE C NR MIDDLETOWN,A9176500,38.7402,-122689,Lake
1852,PUTAH C AB DRY C A B,PUTAH C AB DRY C A BIG CN RD,A9178501,38.7605,-122616,Lake
1853,ANDERSON C BL BEAR C,ANDERSON C BL BEAR C,A9181150,38.7755,-122688,Lake
1854,BEAR CANYON C BL THO,BEAR CANYON C BL THORNE MINES,A9182710,38.7638,-122698,Lake
1855,BEAR CANYON C AB THO,BEAR CANYON C AB THORNE MINES,A9182910,38.7596,-122713,Lake
1856,ANDERSON C AB HOT SP,ANDERSON C AB HOT SPRING C,A9183601,38.7771,-122704,Lake
1857,GUNNING C AB SOCRATE,GUNNING C AB SOCRATES MINE RD,A9184001,38.7857,-122713,Lake
1858,GUNNING C AB FORD FL,GUNNING C AB FORD FLAT RD,A9185501,38.7938,-122728,Lake
1859,ANDERSON C AB SOCRAT,ANDERSON C AB SOCRATES MINE RD,A9186801,38.7841,-122721,Lake
1860,PUTAH C AB ANDERSON ,PUTAH C AB ANDERSON C,A9187490,38.7843,-122689,Lake
1861,SALT C NR WINTERS   ,SALT C NR WINTERS,A9320000,38.5982,-122037,Yolo
1862,POPE C A MO TO PUTAH,POPE C A MO TO PUTAH C,A9500101,38623,-122266,Napa
1863,POPE C NR POPE VLY  ,POPE C NR POPE VLY,A9501000,38.6299,-122332,Napa
1864,MAXWELL C A DOLLARHI,MAXWELL C A DOLLARHIDE RD X,A9501110,38618,-122345,Napa
1865,POPE C A POPE CN RD ,POPE C A POPE CN RD BR,A9510010,38.8049,-122366,Napa
1866,BERRYESSA LK NR OM  ,BERRYESSA LK NR OM,A9R83082064,38513,-122108,Napa
1867,BERRYESSA LK IN CAPE,BERRYESSA LK IN CAPELL C ARM,A9R83082125,38.5127,-122.21,Napa
1868,BERRYESSA LK IN PORT,BERRYESSA LK IN PORTUGUES CN ARM,A9R83172081,38.5288,-122136,Napa
1869,BERRYESSA LK NR MIDL,BERRYESSA LK NR MIDLAKE,A9R83302121,38.5494,-122203,Napa
1870,BERRYESSA LK MN BODY,BERRYESSA LK MN BODY N,A9R83692154,38.6152,-122258,Napa
1871,WESTLEY WY          ,WESTLEY WY,B0010930,37.5566,-121164,Stanislaus
1872,NEWMAN WY           ,NEWMAN WY,B0034910,37.3249,-120983,Merced
1873,MUD SLU NR STEVINSON,MUD SLU NR STEVINSON,B0040000,37.2966,-120941,Merced
1874,SALT SLU NR STEVINSO,SALT SLU NR STEVINSON,B0047000,37.2483,-120853,Merced
1875,SALT SLU A HWY 165 N,SALT SLU A HWY 165 NR STEVINSON,B0047010,37.2483,-120853,Merced
1876,SALT SLU NR LOS BANO,SALT SLU NR LOS BANOS,B0047500,37.1599,-120809,Merced
1877,DELTA MENDOTA CA NR ,DELTA MENDOTA CA NR SAN LUIS DM,B0073050,37.1149,-121036,Merced
1878,DELTA MENDOTA CA TO ,DELTA MENDOTA CA TO MENDOTA POOL,B0077000,36.7866,-120385,Fresno
1879,BURKHARD DR         ,BURKHARD DR,B0093630,37.6133,-121282,Stanislaus
1880,INGRAM C A HWY 33   ,INGRAM C A HWY 33,B0094030,37.5883,-121243,Stanislaus
1881,PANOCHE C A BELMONT ,PANOCHE C A BELMONT AVE,B0097030,36.7483,-120514,Fresno
1882,PANOCHE DR NR DOS PA,PANOCHE DR NR DOS PALOS,B0097500,36.9233,-120689,Fresno
1883,COSUMNES R A MCCONNE,COSUMNES R A MCCONNELL,B0112500,38358,-121344,Sacramento
1884,COSUMNES R A SLOUGHH,COSUMNES R A SLOUGHHOUSE,B0117000,38.4849,-121189,Sacramento
1885,DRY C A LOWER SACTO ,DRY C A LOWER SACTO RD NR GALT,B0151010,38.2394,-121295,Sacramento
1886,DRY C A FORNI RANCH-,DRY C A FORNI RANCH-CLAY EAST RD,B0152075,38.2994,-121064,San Joaquin
1887,DRY C A HWY 104 NR I,DRY C A HWY 104 NR IONE,B0152810,38.3727,-120966,Amador
1888,CARSON C A SCOTT RD ,CARSON C A SCOTT RD,B0157901,38.5624,-121128,Sacramento
1889,DEER C NR SLOUGHHOUS,DEER C NR SLOUGHHOUSE,B0158000,38.5513,-121109,Sacramento
1890,BEAR C A (BL) HWY 99,BEAR C A (BL) HWY 99,B0200950,38.0574,-121262,San Joaquin
1891,BEAR C NR LODI      ,BEAR C NR LODI,B0201000,38.0741,-121212,San Joaquin
1892,PADDY C NR STOCKTON ,PADDY C NR STOCKTON,B0201300,38.0946,-121171,San Joaquin
1893,BEAR C NR LOCKEFORD ,BEAR C NR LOCKEFORD A BRANDT RD,B0204350,38.1471,-121143,San Joaquin
1894,BEAR C NR LOCKEFORD ,BEAR C NR LOCKEFORD,B0204500,38.1527,-121139,San Joaquin
1895,BEAR C A JOHNSON RD ,BEAR C A JOHNSON RD AB CLEMENTS,B0207201,38.2002,-121046,San Joaquin
1896,BEAR C A MOKELUMNE A,BEAR C A MOKELUMNE AQU,B0207410,38.1808,-120968,Calaveras
1897,MOKELUMNE R A WOODBR,MOKELUMNE R A WOODBRIDGE,B0210500,38.1583,-121304,San Joaquin
1898,MOKELUMNE R A BRUELL,MOKELUMNE R A BRUELLA RD,B0211501,38.1596,-121206,San Joaquin
1899,MOKELUMNE R NR CLEME,MOKELUMNE R NR CLEMENTS-MACKVILLE,B0213000,38.2049,-121086,San Joaquin
1900,MOKELUMNE R BL CAMAN,MOKELUMNE R BL CAMANCHE DM,B0214300,38.2208,-121.04,San Joaquin
1901,MOKELUMNE R FISH INS,MOKELUMNE R FISH INSTL-STEELHD PD,B0214611,38226,-121032,Calaveras
1902,CALAVERAS R A STOCKT,CALAVERAS R A STOCKTON,B0251501,37993,-121287,San Joaquin
1903,CALAVERAS R NR STOCK,CALAVERAS R NR STOCKTON,B0252000,38.0208,-121.23,San Joaquin
1904,CALAVERAS R A BELLOT,CALAVERAS R A BELLOTA,B0255500,38.0535,-121014,San Joaquin
1905,MORMAN SLU A BELLOTA,MORMAN SLU A BELLOTA,B0256000,38.0488,-121016,San Joaquin
1906,STOCKTON DIV CA A ST,STOCKTON DIV CA A STK-WATERLOO RD,B0258003,37.9833,-121253,San Joaquin
1907,CALAVERAS R NR JENNY,CALAVERAS R NR JENNY LIND,B0259000,38.0894,-120866,Calaveras
1908,FRENCH CAMP SLU NR F,FRENCH CAMP SLU NR FRENCH CAMP.,B0280500,37881,-121249,San Joaquin
1909,LONE TREE C A HWY 99,LONE TREE C A HWY 99,B0281401,37.8646,-121219,San Joaquin
1910,LONE TREE C NR MANTE,LONE TREE C NR MANTECA,B0281500,37.8555,-121185,San Joaquin
1911,TEMPO C NR MANTECA  ,TEMPO C NR MANTECA,B0282200,37.8535,-121146,San Joaquin
1912,LONE TREE C NR VALLE,LONE TREE C NR VALLEY HOME,B0283000,37.8283,-120931,San Joaquin
1913,DUCK C NR STOCKTON (,DUCK C NR STOCKTON (POCK LN),B0283502,37.9271,-121227,San Joaquin
1914,DUCK C NR STOCKTON (,DUCK C NR STOCKTON (MARIPOSA RD),B0283503,37.9321,-121231,San Joaquin
1915,DUCK C A FARMINGTON ,DUCK C A FARMINGTON,B0285000,37.9352,-121,San Joaquin
1916,LITTLEJOHN C A FARMI,LITTLEJOHN C A FARMINGTON,B0287000,37.9252,-121001,San Joaquin
1917,LITTLEJOHN C A HWY 4,LITTLEJOHN C A HWY 4 COPPEROPOLIS,B0288010,37.9585,-120673,Calaveras
1918,STANISLAUS R A MOUTH,STANISLAUS R A MOUTH NR VERNALIS,B0310200,37.6649,-121236,San Joaquin
1919,STANISLAUS R NR MOUT,STANISLAUS R NR MOUTH NR RIPON,B0310500,37.6763,-121223,Stanislaus
1920,STANISLAUS R A MI 2.,STANISLAUS R A MI 2.9 AB MOUTH,B0310630,37.6763,-121223,San Joaquin
1921,Stanislaus @ Koetitz,Stanislaus River at Koetitz Ranch,B0311500,37.6999,-121171,Stanislaus
1922,STANISLAUS R A RIPON,STANISLAUS R A RIPON,B0312500,37.7297,-121111,Stanislaus
1923,STANISLAUS R NR ESCA,STANISLAUS R NR ESCALON,B0313550,37.7583,-120998,Stanislaus
1924,STANISLAUS R A RIVER,STANISLAUS R A RIVERBANK,B0314500,37.7416,-120941,Stanislaus
1925,STANISLAUS R A OAKDA,STANISLAUS R A OAKDALE,B0316000,37.7766,-120854,Stanislaus
1926,Stanislaus @ Orange,Stanislaus River at Orange Blossom Bridge,B0317500,37.7883,-120763,Stanislaus
1927,STANISLAUS R A KNIGH,STANISLAUS R A KNIGHTS FERRY,B0318500,37.8183,-120671,Stanislaus
1928,TUOLUMNE R A MO     ,TUOLUMNE R A MO,B0410020,37.6047,-121171,Stanislaus
1929,TUOLUMNE R A TUOLUMN,TUOLUMNE R A TUOLUMNE CITY,B0410500,37.6033,-121118,Stanislaus
1930,TUOLUMNE R A BAKER R,TUOLUMNE R A BAKER RD,B0410830,37.5833,-121.1,Stanislaus
1931,TUOLUMNE R A CARPENT,TUOLUMNE R A CARPENTER RD,B0411690,37.6083,-121031,Stanislaus
1932,TUOLUMNE R A MODESTO,TUOLUMNE R A MODESTO,B0412000,37.6272,-120987,Stanislaus
1933,Dry C nr Modesto,Dry Creek near Modesto,B0413000,37.6566,-120924,Stanislaus
1934,TUOLUMNE R A SANTA F,TUOLUMNE R A SANTA FE RD,B0413050,37.6227,-120899,Stanislaus
1935,TUOLUMNE R A GEER RD,TUOLUMNE R A GEER RD,B0413810,37.6185,-120846,Stanislaus
1936,TuolumneR@HickmanBr,Tuolumne River @ Hickman Bridge,B0415000,37.6349,-120758,Stanislaus
1937,TUOLUMNE R A ROBERTS,TUOLUMNE R A ROBERTS FERRY BRIDGE,B0416500,37.6352,-120619,Stanislaus
1938,TUOLUMNE R A LA GRAN,TUOLUMNE R A LA GRANGE BRIDGE,B0417500,37.6666,-120463,Stanislaus
1939,TUOLUMNE R BL LA GRA,TUOLUMNE R BL LA GRANGE DM,B0418500,37.6663,-120442,Stanislaus
1940,TURLOCK SEWAGE TREAT,TURLOCK SEWAGE TREATMENT PLT,B0492130,37.4838,-120873,Stanislaus
1941,MODESTO SEWAGE TREAT,MODESTO SEWAGE TREATMENT PLT,B0494230,37.3558,-121093,Stanislaus
1942,TURLOCK ID LATERAL D,TURLOCK ID LATERAL DR NO 2,B0497430,37561,-121145,Stanislaus
1943,TURLOCK ID LATERAL D,TURLOCK ID LATERAL DR NO 5,B0497530,37.4638,-121016,Stanislaus
1944,TURLOCK ID LATERAL D,TURLOCK ID LATERAL DR NO 6+7,B0497630,37401,-120.96,Merced
1945,MERCED R A HILLS FER,MERCED R A HILLS FERRY RD BRIDGE,B0510600,37.3833,-120961,Merced
1946,MERCED R NR STEVINSO,MERCED R NR STEVINSON,B0512500,37.3699,-120931,Merced
1947,MERCED R A MILLIKEN ,MERCED R A MILLIKEN BR,B0513100,37.3616,-120851,Merced
1948,CANAL C A SANTA FE D,CANAL C A SANTA FE DRIVE,B0514950,37.3505,-120557,Merced
1949,CANAL C A OAKDALE RD,CANAL C A OAKDALE RD,B0516650,37.4241,-120528,Merced
1950,MERCED R BL MERCED F,MERCED R BL MERCED FALLS DAM,B0518400,37.5208,-120333,Merced
1951,Bear Cr blw Bear Res,Bear Creek below Bear Reservoir near Planad,B0557000,37.3583,-120236,Merced
1952,OWENS C BL OWENS DM ,OWENS C BL OWENS DM NR PLANADA,B0617000,37.3083,-120194,Mariposa
1953,DUTCHMAN C A BAXTER ,DUTCHMAN C A BAXTER RD,B0636950,37.2169,-120143,Merced
1954,DEADMAN C A BAXTER R,DEADMAN C A BAXTER RD,B0639950,37.2322,-120143,Merced
1955,FRESNO R NR MADERA  ,FRESNO R NR MADERA,B0675000,36.9833,-120031,Madera
1956,SAN JOAQUIN R A FAIT,SAN JOAQUIN R A FAITH RH PU,B0706230,37.6377,-121205,Stanislaus
1957,SAN JOAQUIN R NR GRA,SAN JOAQUIN R NR GRAY A LAIR SLU,B0708000,37.5633,-121153,Stanislaus
1958,SJR@PattersonBr,San Joaquin River @ Patterson Bridge,B0720000,37.4983,-121083,Stanislaus
1959,SAN JOAQUIN R A CROW,SAN JOAQUIN R A CROWS LANDING BR,B0725000,37.4283,-121004,Stanislaus
1960,SJR @ Frem Ford Br,San Joaquin River @ Fremont Ford Bridge,B0737500,37.3099,-120929,Merced
1961,SJR nr Stevinson,San Joaquin River near Stevinson,B0740000,37.2949,-120851,Merced
1962,SAN JOAQUIN R NR DOS,SAN JOAQUIN R NR DOS PALOS,B0761000,36.9949,-120501,Fresno
1963,SAN JOAQUIN R A FIRE,SAN JOAQUIN R A FIREBAUGH,B0766050,36.8616,-120454,Fresno
1964,SAN JOAQUIN R NR MEN,SAN JOAQUIN R NR MENDOTA,B0771000,36.8099,-120378,Fresno
1965,SAN JOAQUIN R NR BIO,SAN JOAQUIN R NR BIOLA,B0781000,36.8222,-120088,Fresno
1966,SAN JOAQUIN R BL FRI,SAN JOAQUIN R BL FRIANT,B0788500,36.9844,-119724,Fresno
1967,SAN JOAQUIN R A NF R,SAN JOAQUIN R A NF RD BR,B0788650,36.9899,-119714,Madera
1968,PANOCHE CR AB I-5   ,PANOCHE CR AB I-5,B0828600,36.6505,-120634,Fresno
1969,LOS BANOS C A HWY 15,LOS BANOS C A HWY 152,B0841530,37.0566,-120891,Merced
1970,GARZAS C BL MAIN CA ,GARZAS C BL MAIN CA NR GUSTINE,B0862600,37.2183,-121013,Merced
1971,Orestimba C BL Hwy33,Orestimba Creek Below Hwy 33,B0873500,37.3783,-121056,Stanislaus
1972,DEL PUERTO C A HWY 3,DEL PUERTO C A HWY 33,B0882650,37.5133,-121159,Stanislaus
1973,CORRAL HOLLOW C A HW,CORRAL HOLLOW C A HWY 5,B0945001,37.6699,-121454,San Joaquin
1974,CORRAL HOLLOW C AB M,CORRAL HOLLOW C AB MCARTHUR BLVD,B0949410,37.6805,-121425,San Joaquin
1975,CORRAL HOLLOW C A JE,CORRAL HOLLOW C A JEFFERSON RD,B0949710,37.6777,-121434,San Joaquin
1976,LONE TREE C A HWY 5 ,LONE TREE C A HWY 5,B0965501,37.6149,-121364,San Joaquin
1977,CAMANCHE RES NR CENT,CAMANCHE RES NR CENTER (MAIN BODY,B0R81340592,38223,-120988,Amador
1978,CAMANCHE RES AB CHIN,CAMANCHE RES AB CHINA GULCH,B0R81350544,38.2255,-120908,Calaveras
1979,COSUMNES R A MICHIGA,COSUMNES R A MICHIGAN BAR,B1115000,38.5002,-121046,Sacramento
1980,BIG INDIAN C NR NASH,BIG INDIAN C NR NASHVILLE,B1130001,38.5499,-120848,Amador
1981,COSUMNES R NF NR EL ,COSUMNES R NF NR EL DORADO,B1210000,38.5888,-120845,El Dorado
1982,COSUMNES R NF A BUCK,COSUMNES R NF A BUCKS BAR,B1220001,38.6532,-120702,El Dorado
1983,CAMP C NR SOMERSET  ,CAMP C NR SOMERSET,B1230000,38.6577,-120663,El Dorado
1984,CAMP C BL DIAMOND C ,CAMP C BL DIAMOND C,B1247001,36.4539,-120507,El Dorado
1985,COSUMNES R NF A SWEE,COSUMNES R NF A SWEENYS CROSSING,B1265901,38.6518,-120626,El Dorado
1986,COSUMNES R STEELY F ,COSUMNES R STEELY F NR COLES STA,B1267001,38.6213,-120578,El Dorado
1987,COSUMNES R NF A CAPS,COSUMNES R NF A CAPS CROSSING,B1280001,38.6477,-120395,El Dorado
1988,COSUMNES R MF A MO  ,COSUMNES R MF A MO,B1300001,38556,-120841,El Dorado
1989,COSUMNES R MF NR SOM,COSUMNES R MF NR SOMERSET,B1315000,38.6246,-120702,El Dorado
1990,PERRY C NR SOMERSET ,PERRY C NR SOMERSET,B1315501,38.6252,-120.7,El Dorado
1991,PERRY C NR FAIR PLAY,PERRY C NR FAIR PLAY,B1315801,38.5977,-120653,El Dorado
1992,COSUMNES R MF A BARK,COSUMNES R MF A BARKERS FORD,B1317500,38.6268,-120697,El Dorado
1993,COSUMNES R MF A COSU,COSUMNES R MF A COSUMNES-COPPER-M,B1326510,38.6057,-120607,Calaveras
1994,SOPIAGO C A OMO RH  ,SOPIAGO C A OMO RH,B1330001,38.5844,-120554,El Dorado
1995,DOG TOWN C A OMO RH ,DOG TOWN C A OMO RH,B1338001,38.5941,-120551,El Dorado
1996,COSUMNES R MF NR OMO,COSUMNES R MF NR OMO RH,B1339001,38.5882,-120539,El Dorado
1997,COSUMNES R MF A PI P,COSUMNES R MF A PI PI RES SITE,B1360000,38.5669,-120441,El Dorado
1998,COSUMNES R SF NR R P,COSUMNES R SF NR R PINES,B1410000,38.5574,-120793,Amador
1999,COSUMNES R SF A R PI,COSUMNES R SF A R PINES,B1411001,38.5466,-120737,El Dorado
2000,SCOTT C BL CEDAR C  ,SCOTT C BL CEDAR C,B1412001,38.5482,-120715,El Dorado
2001,CEDAR C A COYOTEVILL,CEDAR C A COYOTEVILLE,B1412501,38.5491,-120696,El Dorado
2002,JACKSON C A JAPUR RD,JACKSON C A JAPUR RD BR,B2018001,38.3149,-120834,Amador
2003,JACKSON C BL CTY OF ,JACKSON C BL CTY OF JACKSON STP,B2018501,38.3438,-120788,Amador
2004,JACKSON C AB CTY OF ,JACKSON C AB CTY OF JACKSON STP,B2019020,38.3444,-120783,Amador
2005,JACKSON C NF IN JACK,JACKSON C NF IN JACKSON,B2019055,38.3491,-120775,Amador
2006,JACKSON C SF IN JACK,JACKSON C SF IN JACKSON,B2019070,38.3474,-120773,Amador
2007,JACKSON C AB SF JACK,JACKSON C AB SF JACKSON,B2019101,38.3477,-120773,Amador
2008,JACKSON C NR AMADOR ,JACKSON C NR AMADOR COU HOSPITAL,B2019201,38.3535,-120763,Amador
2009,JACKSON C BL NEW YOR,JACKSON C BL NEW YORK GULCH,B2019301,38.3621,-120738,Amador
2010,DRY C NR IONE       ,DRY C NR IONE,B2115000,38.4149,-120906,Amador
2011,SUTTER C BL S BR A V,SUTTER C BL S BR A VOLCANO,B2116401,38.4402,-120632,Amador
2012,MOKELUMNE R A LANCHA,MOKELUMNE R A LANCHA PLANA,B2117000,38.2233,-120889,Calaveras
2013,MOKELUMNE R NR MOKEL,MOKELUMNE R NR MOKELUMNE HILL,B2137500,38.3127,-120.72,Calaveras
2014,MOKELUMNE R NF A WES,MOKELUMNE R NF A WEST PT-PIONEER,B2203501,38423,-120541,Calaveras
2015,MOKELUMNE R NF BL TI,MOKELUMNE R NF BL TIGER C DAM,B2208501,38.4402,-120505,Calaveras
2016,MILL C A TIGER C RES,MILL C A TIGER C RES,B2210010,38.4488,-120626,Amador
2017,TIGER C A MO-TIGER C,TIGER C A MO-TIGER C RES,B2225001,38.4502,-120492,Amador
2018,TIGER C BL UP TIGER ,TIGER C BL UP TIGER C RES,B2226001,38.4769,-120453,Amador
2019,PANTHER C A RD 8046 ,PANTHER C A RD 8046 BL W PANTHER,B2233001,38.4857,-120402,Amador
2020,BLUE C A MO TO NF MO,BLUE C A MO TO NF MOKELUMNE R,B2238501,38.4621,-120373,Calaveras
2021,BLUE C NR FOLSOM HIL,BLUE C NR FOLSOM HILL TRIB NF MOK,B2238701,38.4391,-120.32,Calaveras
2022,BEAR R NR SALT SPRIN,BEAR R NR SALT SPRINGS DAM,B2245000,38.4935,-120289,Amador
2023,COLE C A MO NR SALT ,COLE C A MO NR SALT SPRINGS RES,B2255710,38.4869,-120241,Amador
2024,MOKELUMNE R NF BL SA,MOKELUMNE R NF BL SALT SPRINGS DM,B2266000,38.4935,-120221,Calaveras
2025,MOKELUMNE R MF A WES,MOKELUMNE R MF A WEST POINT,B2310000,38.3896,-120527,Calaveras
2026,BEAR C NR MO        ,BEAR C NR MO,B2320510,38.3999,-120659,Calaveras
2027,FOREST C NR WILSEVIL,FOREST C NR WILSEVILLE,B2340000,38.4032,-120447,Calaveras
2028,MOKELUMNE R SF NR WE,MOKELUMNE R SF NR WEST POINT,B2410000,38.3682,-120546,Calaveras
2029,CALAVERAS R BL NEW H,CALAVERAS R BL NEW HOGAN DM,B2530000,38148,-120825,Calaveras
2030,CALAVERAS R AB NEW H,CALAVERAS R AB NEW HOGAN RES,B2532010,38.1963,-120724,Calaveras
2031,CALAVERAS R NF A HWY,CALAVERAS R NF A HWY 12,B2608010,38.2066,-120711,Calaveras
2032,MURRY C NR SAN ANDRE,MURRY C NR SAN ANDREAS,B2610000,38.2116,-120683,Calaveras
2033,JESUS MARIA C NR MOK,JESUS MARIA C NR MOKELUMNE HILL,B2620000,38.2838,-120652,Calaveras
2034,CALAVERITAS C NR SAN,CALAVERITAS C NR SAN ANDREAS,B2625000,38.1633,-120.66,Calaveras
2035,CALAVERITAS C A HY 4,CALAVERITAS C A HY 49 BL WILLOW C,B2625401,38.1619,-120649,Calaveras
2036,ESPERANZA C NR MOKEL,ESPERANZA C NR MOKELUMNE HILL,B2630000,38.3171,-120595,Calaveras
2037,CALAVERAS R SF A MO ,CALAVERAS R SF A MO,B2709510,38.1963,-120717,Calaveras
2038,CALAVERAS R SF BL KE,CALAVERAS R SF BL KENTUCKY HOUSE,B2709810,38.1599,-120677,Calaveras
2039,SAN ANTONIO C N SAN ,SAN ANTONIO C N SAN ANDREAS,B2715000,38131,-120638,Calaveras
2040,SAN ANTONIO C A SHEE,SAN ANTONIO C A SHEEP RH RD,B2716610,38203,-120451,Calaveras
2041,SAN ANTONIO C WHITE ,SAN ANTONIO C WHITE PINE BL BIG T,B2717401,38268,-120344,Calaveras
2042,SAN ANTONIO C WHITE ,SAN ANTONIO C WHITE PINE BL SAW-M,B2717901,38.2724,-120.34,Calaveras
2043,SAN ANTONIO C WHITE ,SAN ANTONIO C WHITE PINE AB SAW-M,B2718001,38.2746,-120338,Calaveras
2044,SAN DOMINGO C NR SAN,SAN DOMINGO C NR SAN ANDREAS,B2720000,38.1158,-120619,Calaveras
2045,SAN DOMINGO C NR MUR,SAN DOMINGO C NR MURPHY-DOGTOWN R,B2725001,38.1577,-120479,Calaveras
2046,NEW HOGAN RES N DAM ,NEW HOGAN RES N DAM,B2R80910485,38.1516,-120809,Calaveras
